baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Kingdom	Phylum	Class	Order	Family	Genus	newp	Treatment	tissue	otu
Otu000361	9.63131419866366	-6.84951765540551	0.999820874500821	-6.85074479848729	7.34664756171672e-12	1.46932951234334e-09	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	0.0e+00	Control	D21_feces	Otu00036
Otu000431	203.019744760271	3.15650241839147	0.964985537586099	3.27103598494069	0.00107154274616092	0.00765387675829227	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	8.0e-03	RPS	D21_feces	Otu00043
Otu000451	55.853332918577	-2.77387385754808	0.655357437789592	-4.23261215574798	2.30992655275879e-05	0.000318610559001212	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA	0.0e+00	Control	D21_feces	Otu00045
Otu000471	158.234469862249	1.82914792339967	0.574459532541423	3.18411971563511	0.00145194950255375	0.00922394088491391	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Mitsuokella	9.0e-03	RPS	D21_feces	Otu00047
Otu000481	259.73827773629	-3.242407511764	0.585122875442885	-5.54141300544743	3.00040625424522e-08	1.83551886960533e-06	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	0.0e+00	Control	D21_feces	Otu00048
Otu000491	29.3320127505264	3.07804805182241	0.678913364978131	4.53378620985251	5.79356707102606e-06	0.00012874593491169	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	0.0e+00	RPS	D21_feces	Otu00049
Otu00050	40.0501600849365	2.09271192164763	0.661597932633112	3.16311738357281	0.00156089380688503	0.0094599624659699	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	9.0e-03	RPS	D21_feces	Otu00050
Otu00052	77.8365230556964	1.40280991025875	0.561389621329766	2.49881696589956	0.0124608651869727	0.0418852611326812	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	4.2e-02	RPS	D21_feces	Otu00052
Otu000571	186.403641065011	3.24689917939384	1.04071067339241	3.11988649910729	0.00180920737614376	0.010459051107443	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	1.0e-02	RPS	D21_feces	Otu00057
Otu00062	149.119323509484	-2.78335532389182	0.604439736363576	-4.60485166087361	4.12759973849898e-06	0.000103189993462475	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	NA	0.0e+00	Control	D21_feces	Otu00062
Otu00065	165.08578086701	-4.73773517075113	0.839448568086937	-5.64386592682885	1.66273575504551e-08	1.63822583900855e-06	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	0.0e+00	Control	D21_feces	Otu00065
Otu000701	41.2304558982525	-4.17162009694002	0.96175913903819	-4.33748942704289	1.44119464858792e-05	0.000230591143774067	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema_2	0.0e+00	Control	D21_feces	Otu00070
Otu00075	38.2070400613936	1.10768236946566	0.387045748337596	2.86189003295677	0.00421122992872495	0.0198175526057645	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	2.0e-02	RPS	D21_feces	Otu00075
Otu00082	44.3451079407764	2.9810083193066	0.894962900628626	3.33087362304373	0.000865738966434547	0.00665953051103498	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	7.0e-03	RPS	D21_feces	Otu00082
Otu000872	27.7672795177853	3.45303394696039	0.6749515935991	5.11597273005534	3.12128157173589e-07	1.13501148063123e-05	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_1	0.0e+00	RPS	D21_feces	Otu00087
Otu00088	50.9061332744643	-2.59292157301595	0.971302305720908	-2.66953095626749	0.00759572710034572	0.0292143350013297	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	2.9e-02	Control	D21_feces	Otu00088
Otu00089	16.6114918911279	-1.76498899534079	0.632746801175154	-2.78940800974861	0.00528044949387438	0.0226125987987688	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	2.3e-02	Control	D21_feces	Otu00089
Otu00106	8.76986630111755	1.16778306741672	0.472947018339541	2.46916255338	0.0135429682672492	0.0447701430322287	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	4.5e-02	RPS	D21_feces	Otu00106
Otu001071	17.318882360307	-2.25079501211465	0.744481813895218	-3.02330422329354	0.00250030749972864	0.0133349733318861	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	1.3e-02	Control	D21_feces	Otu00107
Otu00108	11.7838587691863	4.13985067932076	0.782736812300156	5.28894337696392	1.23024965034396e-07	5.46777622375094e-06	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Olsenella	0.0e+00	RPS	D21_feces	Otu00108
Otu001121	30.195437637551	-3.08167227461415	0.737615221581625	-4.17788595523599	2.9423111225294e-05	0.000392308149670586	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	0.0e+00	Control	D21_feces	Otu00112
Otu00117	14.314495772252	-1.99998186383677	0.746716632603725	-2.67836790626056	0.00739819068468975	0.0290125124889794	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-008	2.9e-02	Control	D21_feces	Otu00117
Otu001191	20.8035958935147	3.00682420377783	1.05220429464187	2.85764296828044	0.0042680031740731	0.0198511775538284	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Succiniclasticum	2.0e-02	RPS	D21_feces	Otu00119
Otu001261	12.0496050240945	-2.09293573922821	0.727862510806337	-2.87545478459885	0.0040344592498135	0.019613534556066	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-005	2.0e-02	Control	D21_feces	Otu00126
Otu00133	7.77386483582993	-4.16824390566438	1.28720861855194	-3.2382038510226	0.001202848293924	0.00815490368762032	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	8.0e-03	Control	D21_feces	Otu00133
Otu00135	2.64169223092306	-4.40851429910233	1.58901781134811	-2.77436430706977	0.00553097021804625	0.0230457092418594	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	2.3e-02	Control	D21_feces	Otu00135
Otu001381	15.896676706223	-2.83571620999555	0.749701564893441	-3.78246003848024	0.000155286029102745	0.00155286029102745	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-014	2.0e-03	Control	D21_feces	Otu00138
Otu001401	19.2186778151753	-3.69462713408372	0.658823637132343	-5.60791526874369	2.04778229876069e-08	1.63822583900855e-06	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	0.0e+00	Control	D21_feces	Otu00140
Otu00143	12.6894589566928	-2.12276066614693	0.801631564368695	-2.64805025213629	0.00809574901014312	0.030549996264691	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_1	3.1e-02	Control	D21_feces	Otu00143
Otu001451	23.3206144672063	1.85387045479543	0.433872876648843	4.27284247200332	1.92996806811076e-05	0.000283397591688212	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	0.0e+00	RPS	D21_feces	Otu00145
Otu00146	5.83761982371502	-3.24968941024317	0.80522686504116	-4.03574390190901	5.44295623286809e-05	0.000640347792102128	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R-7_group	1.0e-03	Control	D21_feces	Otu00146
Otu00147	4.61143689448153	-1.98550913814842	0.714196811127462	-2.78005881181968	0.00543490545257913	0.0228838124319121	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_unclassified	NA	2.3e-02	Control	D21_feces	Otu00147
Otu001491	6.37490629453802	-2.02296516508442	0.543545984282785	-3.72179212721762	0.000197813841414174	0.00190653157853665	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	2.0e-03	Control	D21_feces	Otu00149
Otu00154	45.3284132256707	-4.75728060873557	0.961629187476867	-4.9471050491071	7.53253306183475e-07	2.20957973479064e-05	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema_2	0.0e+00	Control	D21_feces	Otu00154
Otu00156	1.17861825197683	-3.10137635865117	1.23771701192157	-2.50572330248273	0.0122201207830597	0.0418796520122461	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	4.2e-02	Control	D21_feces	Otu00156
Otu00163	15.7155497274598	-2.02050307888053	0.808563883951889	-2.49887871445016	0.0124586942499388	0.0418852611326812	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	4.2e-02	Control	D21_feces	Otu00163
Otu00165	4.57792411966919	-5.15204297663251	1.58815219981212	-3.24404863541542	0.00117843622836848	0.00813310334140278	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	8.0e-03	Control	D21_feces	Otu00165
Otu001681	25.9617395157916	-2.37157506613087	0.684286272967669	-3.4657644904166	0.000528726195698211	0.00469978840620632	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	NA	5.0e-03	Control	D21_feces	Otu00168
Otu00169	2.82859201118707	2.00890147434422	0.676137572173396	2.97114308836106	0.00296693510795216	0.0152150518356521	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	1.5e-02	RPS	D21_feces	Otu00169
Otu001701	3.10123492045686	-4.0672876467621	1.29890806073798	-3.13131296178981	0.00174026598442686	0.0103870133366171	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	NA	1.0e-02	Control	D21_feces	Otu00170
Otu00172	17.4677768923634	-4.38321984077051	0.781179526136859	-5.61102754759421	2.01128741225807e-08	1.63822583900855e-06	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Thermoplasmatales_Incertae_Sedis	NA	0.0e+00	Control	D21_feces	Otu00172
Otu001761	23.6784439634294	4.14550903525102	0.777719981004178	5.33033628620216	9.80310705269704e-08	4.90155352634852e-06	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	0.0e+00	RPS	D21_feces	Otu00176
Otu00178	7.41157573936755	2.29366996086275	0.817765064483024	2.80480306689644	0.00503473307331921	0.0220420622526885	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Eubacterium]_ruminantium_group	2.2e-02	RPS	D21_feces	Otu00178
Otu001801	9.20416657434371	1.29483895326066	0.502236896375182	2.578143825366	0.00993326440849064	0.0367730867872757	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	3.7e-02	RPS	D21_feces	Otu00180
Otu001821	20.5234676199299	-3.92107936379623	0.793423616400877	-4.94197460567535	7.73352907176724e-07	2.20957973479064e-05	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema_2	0.0e+00	Control	D21_feces	Otu00182
Otu001841	17.2309024036723	-3.41500335042085	1.0791716052002	-3.16446738773054	0.00155367072906448	0.0094599624659699	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	NA	9.0e-03	Control	D21_feces	Otu00184
Otu00195	24.9611427248149	2.38978551264625	0.764233826149688	3.1270344636357	0.00176579226722491	0.0103870133366171	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Syntrophococcus	1.0e-02	RPS	D21_feces	Otu00195
Otu00198	8.92388956913423	-2.74193603486996	0.920779173333991	-2.97784323785458	0.00290284412675086	0.0152150518356521	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	NA	1.5e-02	Control	D21_feces	Otu00198
Otu00209	9.43582585128757	-2.79117062453552	0.980831427180821	-2.84571899633978	0.00443112784941629	0.0201414902246195	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	2.0e-02	Control	D21_feces	Otu00209
Otu002101	4.62741993635405	-2.21040653907984	0.783125264544267	-2.82254530552805	0.0047644089782349	0.0214130740594827	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	2.1e-02	Control	D21_feces	Otu00210
Otu002161	6.03587865414986	-2.23638435163293	0.783629674718976	-2.85387910103702	0.00431889638619244	0.0198569948790457	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	2.0e-02	Control	D21_feces	Otu00216
Otu00218	1.27588156574651	-2.79554642211591	0.8970248037602	-3.11646501902442	0.00183033394380252	0.010459051107443	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella	1.0e-02	Control	D21_feces	Otu00218
Otu00220	8.91732265019192	-3.57038777734737	0.872020768756997	-4.09438387853617	4.23292492721719e-05	0.000529115615902149	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	NA	1.0e-03	Control	D21_feces	Otu00220
Otu00222	3.77734219688177	3.14862122214756	0.913183825685015	3.44795991079414	0.000564837867092645	0.00480713078376719	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	5.0e-03	RPS	D21_feces	Otu00222
Otu002232	11.0730084811852	3.79784586214428	0.847809133038424	4.47960008231258	7.4783019788583e-06	0.000149566039577166	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	0.0e+00	RPS	D21_feces	Otu00223
Otu00224	9.14372715720779	-1.69954498797593	0.42975817924418	-3.95465419870528	7.66454266035152e-05	0.000851615851150169	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	1.0e-03	Control	D21_feces	Otu00224
Otu00230	7.0311601322155	2.12428261203819	0.666311398976122	3.18812287363302	0.00143199670954608	0.00922394088491391	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	9.0e-03	RPS	D21_feces	Otu00230
Otu002341	3.69868171855248	-4.58332513271316	0.975625655340567	-4.69783170176397	2.62937948164819e-06	7.01167861772852e-05	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	0.0e+00	Control	D21_feces	Otu00234
Otu00235	3.54660852139107	-3.73829710086759	1.25798781567854	-2.97164809887384	0.00296205975700948	0.0152150518356521	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	1.5e-02	Control	D21_feces	Otu00235
Otu002381	3.44411641688036	-5.24389422688793	1.33725648018255	-3.92138255046785	8.80423592352105e-05	0.000926761676160111	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	NA	1.0e-03	Control	D21_feces	Otu00238
Otu00241	3.34899047883442	-1.93219886039722	0.70770337983172	-2.73023828267807	0.00632885625343335	0.0255711363775085	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Thermoplasmatales_Incertae_Sedis	NA	2.6e-02	Control	D21_feces	Otu00241
Otu00247	10.8011726596307	-3.99193188015588	0.883126218459889	-4.52022802257817	6.17730597581636e-06	0.000130048546859292	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	0.0e+00	Control	D21_feces	Otu00247
Otu00256	3.22813217138267	-2.43583568842971	0.766577003208501	-3.17754860664296	0.00148525791411766	0.00928286196323537	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	NA	9.0e-03	Control	D21_feces	Otu00256
Otu002581	6.28642153085737	3.02725424330253	0.697286910706527	4.34147579256172	1.41528873732765e-05	0.000230591143774067	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	0.0e+00	RPS	D21_feces	Otu00258
Otu002681	5.65587396018023	-3.28944350927654	0.834633863919267	-3.94118145869376	8.10812578784794e-05	0.000876554139226805	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	1.0e-03	Control	D21_feces	Otu00268
Otu002701	16.3611366191703	3.3082570335291	1.00423491899238	3.29430591484362	0.000986650551124151	0.00730852260091964	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	7.0e-03	RPS	D21_feces	Otu00270
Otu002711	9.57468319523103	4.52826503557263	1.11606781619491	4.05733860421775	4.96350950651538e-05	0.000601637515941258	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	1.0e-03	RPS	D21_feces	Otu00271
Otu00289	6.51280105892471	-2.79024690322401	0.899667922687521	-3.10141868222764	0.00192595762589678	0.0106997645883154	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	1.1e-02	Control	D21_feces	Otu00289
Otu003041	0.744101802113132	-3.35978014372256	1.25420625237299	-2.67880991453022	0.00738843238655545	0.0290125124889794	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	2.9e-02	Control	D21_feces	Otu00304
Otu00320	9.96908505106335	-6.38231159602271	1.25371327965653	-5.09072664347242	3.56693938710851e-07	1.18897979570284e-05	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae	NA	0.0e+00	Control	D21_feces	Otu00320
Otu003211	11.5117603335365	-4.12093724533148	0.932708309751704	-4.41824866600418	9.95039010883868e-06	0.000180916183797067	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA	0.0e+00	Control	D21_feces	Otu00321
Otu003291	8.08925370502762	4.44736579485561	1.00120500115323	4.44201316387047	8.91211063645846e-06	0.000169754488313495	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	0.0e+00	RPS	D21_feces	Otu00329
Otu00332	14.4682063779169	-5.30859393056361	1.23860310903761	-4.28595236991483	1.81957973392908e-05	0.000279935343681398	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	0.0e+00	Control	D21_feces	Otu00332
Otu00343	2.82493982519032	2.40784187966375	0.859154030194771	2.80257299045421	0.00506967431811835	0.0220420622526885	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	2.2e-02	RPS	D21_feces	Otu00343
Otu00347	2.46408421015303	-2.83400409801897	1.13139973006583	-2.5048654535688	0.012249798213582	0.0418796520122461	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	4.2e-02	Control	D21_feces	Otu00347
Otu003501	2.88201627175615	-4.50254528944181	1.30175776348045	-3.45881961740989	0.00054254812712045	0.00471780980104739	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	5.0e-03	Control	D21_feces	Otu00350
Otu00357	3.89036388770811	-3.22470345919737	0.90195341294065	-3.57524392383397	0.000349901513148415	0.00318092284680377	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	3.0e-03	Control	D21_feces	Otu00357
Otu00358	2.14907366948305	2.63799843313953	0.918299425775748	2.87269964359505	0.0040698084203837	0.019613534556066	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	NA	2.0e-02	RPS	D21_feces	Otu00358
Otu003601	4.65624518629894	-2.56644509411444	0.804675482099452	-3.18941629415428	0.00142560418599804	0.00922394088491391	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	9.0e-03	Control	D21_feces	Otu00360
Otu00365	3.76236661760745	-4.34349546870332	1.57130703968963	-2.76425635409949	0.00570526970347371	0.0235268853751493	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	2.4e-02	Control	D21_feces	Otu00365
Otu00366	2.61321005369344	2.99743654424	0.884249878314624	3.38980713229285	0.00069941812187175	0.00570953568874898	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Olsenella	6.0e-03	RPS	D21_feces	Otu00366
Otu003681	2.60787696552099	-4.23300269273148	1.44185994306385	-2.93579325307883	0.0033269597917685	0.0166347989588425	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	1.7e-02	Control	D21_feces	Otu00368
Otu003831	2.0495570052709	-2.62499829844679	1.01937115085209	-2.57511535053013	0.0100206661495326	0.0367730867872757	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	3.7e-02	Control	D21_feces	Otu00383
Otu00388	2.68044050758889	-3.54503828450573	1.14153808459653	-3.10549278411389	0.00189962255675751	0.0106997645883154	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	NA	1.1e-02	Control	D21_feces	Otu00388
Otu00391	4.1964814974415	-4.37701316280251	1.34933080991911	-3.24383993208078	0.0011792999845034	0.00813310334140278	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	8.0e-03	Control	D21_feces	Otu00391
Otu003921	7.6106920665678	3.94057661729996	1.29848393851764	3.03475191368061	0.00240733618132208	0.0131137587153796	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	1.3e-02	RPS	D21_feces	Otu00392
Otu003981	2.38368396452826	-3.50014373415088	0.820338192645053	-4.2667082497588	1.98378314181749e-05	0.000283397591688212	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	0.0e+00	Control	D21_feces	Otu00398
Otu00401	1.62988425418646	-3.85228229000536	1.30819842801914	-2.94472322202561	0.00323243681039023	0.0163667686602037	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	1.6e-02	Control	D21_feces	Otu00401
Otu00409	2.00283883867919	-3.66856049117958	1.43169532840394	-2.56238909102909	0.0103954784077192	0.0374611834512402	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	3.7e-02	Control	D21_feces	Otu00409
Otu004151	9.12407554779706	-4.76919652508844	1.39476982254405	-3.41934306865734	0.00062772529129731	0.00523104409414425	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	NA	5.0e-03	Control	D21_feces	Otu00415
Otu00430	3.01000034237742	-2.51705031558946	0.944177072218705	-2.66586680576206	0.00767901099682966	0.0292533752260177	Bacteria	Cyanobacteria	Cyanobacteria_unclassified	Cyanobacteria_unclassified	Cyanobacteria_unclassified	NA	2.9e-02	Control	D21_feces	Otu00430
Otu004481	0.791903831200303	-3.58160796156973	1.34087750139952	-2.67109259259812	0.00756047883689082	0.0292143350013297	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-014	2.9e-02	Control	D21_feces	Otu00448
Otu00449	1.79586378745406	-3.53279553177497	1.39572332065851	-2.53115748621882	0.0113686791122952	0.0402431119019298	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_6	4.0e-02	Control	D21_feces	Otu00449
Otu004671	4.27378243756253	-3.19528308140619	1.00355753434866	-3.18395604839938	0.00145277068937394	0.00922394088491391	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	9.0e-03	Control	D21_feces	Otu00467
Otu004701	3.51857395374577	-2.53141817470275	0.66487207760479	-3.80737627578258	0.000140448965716803	0.00144050221248004	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	1.0e-03	Control	D21_feces	Otu00470
Otu00471	1.8108349525266	-4.22901180080816	1.50552922843754	-2.80898684723451	0.00496976769296386	0.0220420622526885	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	2.2e-02	Control	D21_feces	Otu00471
Otu00474	2.43081023584804	2.9392673172046	1.05449909129067	2.78735879573594	0.00531396071771066	0.0226125987987688	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Kandleria	2.3e-02	RPS	D21_feces	Otu00474
Otu00506	2.78487480699887	-4.56632012862667	1.39019054892793	-3.28467211358045	0.00102101115924667	0.00742553570361214	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	NA	7.0e-03	Control	D21_feces	Otu00506
Otu00522	3.42508498281396	-4.77578472628828	1.66626833636378	-2.86615584180772	0.00415489653456511	0.0197852215931672	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	NA	2.0e-02	Control	D21_feces	Otu00522
Otu005261	1.38742756924718	-3.39036622019675	1.33587366080894	-2.53793926750805	0.0111507333189208	0.0398240475675743	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	NA	4.0e-02	Control	D21_feces	Otu00526
Otu00531	0.961153942668823	-3.13391259133229	1.26263278158621	-2.4820459574915	0.0130630426344502	0.0435434754481674	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	4.4e-02	Control	D21_feces	Otu00531
Otu00587	2.56520234478577	-4.10118377551956	1.56932949111328	-2.61333505726078	0.0089663351838182	0.0335190100329652	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	3.4e-02	Control	D21_feces	Otu00587
Otu00590	1.53319672386892	-4.17196423450544	1.62571578301425	-2.56623222711794	0.0102809971063762	0.0373854440231863	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	NA	3.7e-02	Control	D21_feces	Otu00590
Otu00639	4.7229037882267	-5.02809050764423	1.50345879961694	-3.34434871705518	0.000824759973382238	0.00646870567358618	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	NA	6.0e-03	Control	D21_feces	Otu00639
Otu00640	5.26256123029912	-5.81102943242491	1.46153180615222	-3.97598561178331	7.00883631182887e-05	0.000801009864209014	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Thermoplasmatales_Incertae_Sedis	NA	1.0e-03	Control	D21_feces	Otu00640
Otu00810	1.35992461035528	-4.1649714075816	1.4407580054973	-2.89081954893876	0.00384238677949226	0.0189747495283568	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	1.9e-02	Control	D21_feces	Otu00810
Otu00003	1554.0267013478	-1.14025025617935	0.356801922706154	-3.19575143410427	0.00139467205941923	0.0110939822908348	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	1.1e-02	Control	lumped_feces	Otu00003
Otu000061	585.375986520124	1.12884434589065	0.372813181702836	3.02790888652225	0.00246252321935133	0.0161603086269931	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	1.6e-02	RPS	lumped_feces	Otu00006
Otu000082	188.947884173417	0.814279931053297	0.24819342790383	3.28082793299754	0.00103502865934776	0.00936879389926849	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	9.0e-03	RPS	lumped_feces	Otu00008
